"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000008600298,"","Vildbjerg St.",,"56.198262000000","8.768647000000",0,,0,""
000008600214,"","Guldager St.",,"55.536037000000","8.440175000000",0,,0,""
000008600215,"","Esbjerg St.",,"55.467924000000","8.458191000000",0,,0,""
000008600212,"","Varde St.",,"55.616185000000","8.484236000000",0,,0,""
000008600213,"","Varde Nord St.",,"55.631320000000","8.500285000000",0,,0,""
000008600210,"","Tistrup St.",,"55.716701000000","8.598348000000",0,,0,""
000008600291,"","Brande St.",,"55.944570000000","9.129609000000",0,,0,""
000008600211,"","Sig St.",,"55.665780000000","8.576836000000",0,,0,""
000008600290,"","Thyregod St.",,"55.908700000000","9.252485000000",0,,0,""
000008602619,"","Maribo St.",,"54.776641000000","11.501673000000",0,,0,""
000008600956,"","Egedal St.",,"55.779952000000","12.185481000000",0,,0,""
000008600955,"","Kildedal St.",,"55.751952000000","12.286623000000",0,,0,""
000008603565,"","Vig St.",,"55.852365000000","11.581939000000",0,,0,""
000008604109,"","Jerup St.",,"57.532442000000","10.417300000000",0,,0,""
000008604105,"","Hulsig St.",,"57.659572000000","10.463052000000",0,,0,""
000008604102,"","Bunken St.",,"57.629857000000","10.439231000000",0,,0,""
000008604103,"","Frederikshavnsvej St.",,"57.724659000000","10.563809000000",0,,0,""
000008604807,"","Bækmarksbro St.",,"56.412221000000","8.308091000000",0,,0,""
000008604805,"","Bonnet St.",,"56.521013000000","8.222647000000",0,,0,""
000008604803,"","Balleby St.",,"56.547576000000","8.240921000000",0,,0,""
000008604801,"","Amstrup St.",,"56.391278000000","8.329383000000",0,,0,""
000008600009,"","Hjørring St.",,"57.456484000000","9.985385000000",0,,0,""
000008600006,"","Tolne St.",,"57.485665000000","10.311646000000",0,,0,""
000008600087,"","Vamdrup St.",,"55.428217000000","9.286401000000",0,,0,""
000008600007,"","Sindal St.",,"57.470187000000","10.202411000000",0,,0,""
000008600086,"","Lunderskov St.",,"55.479980000000","9.303374000000",0,,0,""
000008600005,"","Kvissel St.",,"57.471997000000","10.412575000000",0,,0,""
000008600083,"","Kolding St.",,"55.490831000000","9.481095000000",0,,0,""
000008600081,"","Taulov St.",,"55.545123000000","9.615757000000",0,,0,""
000008600001,"","Frederikshavn St.",,"57.441235000000","10.539999000000",0,,0,""
000479950000,"","Svendborg Færgehavn",,"55.057946000000","10.614694000000",0,,0,""
000008604726,"","Oksbøl St.",,"55.625924000000","8.283592000000",0,,0,""
000008604727,"","Outrup St.",,"55.717279000000","8.344336000000",0,,0,""
000008604725,"","Nørre Nebel St.",,"55.777435000000","8.290460000000",0,,0,""
000008604720,"","Løftgård St.",,"55.729727000000","8.353300000000",0,,0,""
000008600269,"","Birk Centerpark St.",,"56.125384000000","9.029952000000",0,,0,""
000008600266,"","Silkeborg St.",,"56.164181000000","9.544162000000",0,,0,""
000008600264,"","Svejbæk St.",,"56.132896000000","9.636235000000",0,,0,""
000008600263,"","Laven St.",,"56.124847000000","9.717901000000",0,,0,""
000008600260,"","Alken St.",,"56.052556000000","9.845120000000",0,,0,""
000008600261,"","Ry St.",,"56.091081000000","9.758449000000",0,,0,""
000008600626,"","København H",,"55.673059000000","12.565558000000",0,,0,""
000008600624,"","Valby St.",,"55.663997000000","12.514450000000",0,,0,""
000008600622,"","Glostrup St.",,"55.663148000000","12.397827000000",0,,0,""
000008600620,"","Taastrup St.",,"55.652546000000","12.302135000000",0,,0,""
000008600621,"","Albertslund St.",,"55.658040000000","12.353124000000",0,,0,""
000008601606,"","Grønnehave St. (Helsingør)",,"56.040350000000","12.610912000000",0,,0,""
000008601607,"","Hellebæk St.",,"56.066659000000","12.553982000000",0,,0,""
000008601604,"","Gilleleje Øst St.",,"56.122681000000","12.309023000000",0,,0,""
000008601603,"","Firhøj St. (Gilleleje)",,"56.098237000000","12.355886000000",0,,0,""
000008601601,"","Dronningmølle St.",,"56.097784000000","12.386955000000",0,,0,""
000008602523,"","Vedde St.",,"55.532473000000","11.547204000000",0,,0,""
000008603505,"","Asnæs St.",,"55.808689000000","11.500214000000",0,,0,""
000461311000,"","Fangel (Odense Kommune)",,"55.315027000000","10.314295000000",0,,0,""
000461001000,"","Søgårdsvej (Odense Kommune)",,"55.420666000000","10.350602000000",0,,0,""
000008600824,"","Nykøbing F St.",,"54.767084000000","11.877373000000",0,,0,""
000008600822,"","Eskilstrup St.",,"54.855932000000","11.885522000000",0,,0,""
000008600821,"","Nørre Alslev St.",,"54.896586000000","11.885575000000",0,,0,""
000008601802,"","Herregårdsparken St.",,"57.473299000000","9.965811000000",0,,0,""
000008601803,"","Hirtshals St.",,"57.591780000000","9.962225000000",0,,0,""
000008601801,"","Emmersbæk St.",,"57.571981000000","9.977469000000",0,,0,""
000008600059,"","Hørning St.",,"56.082050000000","10.037787000000",0,,0,""
000008600054,"","Viby Jylland St.",,"56.122349000000","10.160948000000",0,,0,""
000008600053,"","Aarhus H",,"56.150441000000","10.204760000000",0,,0,""
000008601039,"","Rødvig St.",,"55.259119000000","12.376200000000",0,,0,""
000008601729,"","Melby St.",,"55.991601000000","11.971419000000",0,,0,""
000008601725,"","Lille Kregme St.",,"55.946298000000","12.034669000000",0,,0,""
000008601723,"","Kregme St.",,"55.934500000000","12.047551000000",0,,0,""
000008601721,"","Hundested St.",,"55.963569000000","11.852547000000",0,,0,""
000008600208,"","Ølgod St.",,"55.810989000000","8.622509000000",0,,0,""
000008600289,"","Give St.",,"55.843123000000","9.236026000000",0,,0,""
000008600209,"","Gårde St.",,"55.765354000000","8.611395000000",0,,0,""
000008600206,"","Tarm St.",,"55.909902000000","8.520208000000",0,,0,""
000008600285,"","Jelling St.",,"55.754234000000","9.420089000000",0,,0,""
000008600205,"","Skjern St.",,"55.947582000000","8.492297000000",0,,0,""
000008600203,"","Lem St.",,"56.024944000000","8.385742000000",0,,0,""
000008600200,"","Ringkøbing St.",,"56.092911000000","8.249808000000",0,,0,""
000008600281,"","Vejle Sygehus St.",,"55.714800000000","9.537007000000",0,,0,""
000008600678,"","Birkerød St.",,"55.840508000000","12.424018000000",0,,0,""
000008600280,"","Borris St.",,"55.958537000000","8.644171000000",0,,0,""
000008600679,"","Brøndbyøster St.",,"55.665068000000","12.440211000000",0,,0,""
000008600676,"","Virum St.",,"55.795606000000","12.473349000000",0,,0,""
000008600677,"","Holte St.",,"55.807675000000","12.468821000000",0,,0,""
000008600674,"","Jægersborg St.",,"55.761621000000","12.521561000000",0,,0,""
000008602604,"","Øster Toreby St.",,"54.759905000000","11.836364000000",0,,0,""
000008600675,"","Lyngby St.",,"55.768084000000","12.503101000000",0,,0,""
000008602605,"","Grænge St.",,"54.773993000000","11.765175000000",0,,0,""
000008600672,"","Bernstorffsvej St.",,"55.743052000000","12.557488000000",0,,0,""
000008600673,"","Gentofte St.",,"55.753509000000","12.541620000000",0,,0,""
000008602601,"","Avnede St.",,"54.829045000000","11.215215000000",0,,0,""
000461000500,"","Næsbyhoved Broby (Odense Kommune)",,"55.439533000000","10.309736000000",0,,0,""
000008600176,"","Viborg St.",,"56.447400000000","9.398425000000",0,,0,""
000008600174,"","Rødkærsbro St.",,"56.352651000000","9.499932000000",0,,0,""
000008600172,"","Bjerringbro St.",,"56.374231000000","9.657947000000",0,,0,""
000008600171,"","Ulstrup St.",,"56.395640000000","9.793200000000",0,,0,""
000008603559,"","Svinninge St.",,"55.723401000000","11.467159000000",0,,0,""
000008603557,"","Stenhus St.",,"55.715479000000","11.687783000000",0,,0,""
000008603550,"","Nyled St.",,"55.922020000000","11.655324000000",0,,0,""
000461102000,"","Blåklokkevej (Odense Kommune)",,"55.345706000000","10.334330000000",0,,0,""
000008600533,"","Fruens Bøge St.",,"55.369688000000","10.377695000000",0,,0,""
000008603013,"","Ørholm St.",,"55.799584000000","12.508964000000",0,,0,""
000008603011,"","Ravnholm St.",,"55.802085000000","12.519933000000",0,,0,""
000008601443,"","Ørby St.",,"56.055716000000","12.162552000000",0,,0,""
000008600327,"","Sønderborg St.",,"54.912019000000","9.779157000000",0,,0,""
000008600322,"","Gråsten St.",,"54.919051000000","9.593976000000",0,,0,""
000008604718,"","Jegum St.",,"55.664586000000","8.301628000000",0,,0,""
000008604719,"","Lunde J St.",,"55.756093000000","8.364208000000",0,,0,""
000008604717,"","Janderup St.",,"55.622895000000","8.373814000000",0,,0,""
000008604715,"","Hyllerslev St.",,"55.626356000000","8.401043000000",0,,0,""
000008604711,"","Henne St.",,"55.710409000000","8.304265000000",0,,0,""
000008600619,"","Hedehusene St.",,"55.648986000000","12.197312000000",0,,0,""
000008600617,"","Roskilde St.",,"55.639089000000","12.088547000000",0,,0,""
000008600696,"","Farum St.",,"55.812027000000","12.373534000000",0,,0,""
000008600614,"","Borup St.",,"55.494621000000","11.972515000000",0,,0,""
000008600695,"","Værløse St.",,"55.782034000000","12.373189000000",0,,0,""
000008600615,"","Viby Sjælland St.",,"55.549608000000","12.024494000000",0,,0,""
000008600694,"","Hareskov St.",,"55.766023000000","12.406029000000",0,,0,""
000008600693,"","Skovbrynet St.",,"55.765173000000","12.432030000000",0,,0,""
000008600692,"","Bagsværd St.",,"55.761872000000","12.453554000000",0,,0,""
000008600691,"","Stengården St.",,"55.756534000000","12.473188000000",0,,0,""
000008600611,"","Ringsted St.",,"55.438394000000","11.786376000000",0,,0,""
000008600690,"","Buddinge St.",,"55.747383000000","12.494038000000",0,,0,""
000008600199,"","Hee St.",,"56.143812000000","8.286429000000",0,,0,""
000008600198,"","Tim St.",,"56.195171000000","8.305444000000",0,,0,""
000008600116,"","Lindholm St.",,"57.066735000000","9.904498000000",0,,0,""
000008600197,"","Ulfborg St.",,"56.271658000000","8.324824000000",0,,0,""
000008600117,"","Aalborg Vestby St.",,"57.053284000000","9.908638000000",0,,0,""
000008600196,"","Vemb St.",,"56.343734000000","8.344939000000",0,,0,""
000008600195,"","Bur St.",,"56.367649000000","8.425973000000",0,,0,""
000008600192,"","Holstebro St.",,"56.365307000000","8.620901000000",0,,0,""
