service_id,date,exception_type
2213_20241206_20250203_Ma,20250106,2
2213_20241206_20250203_Pe,20241231,1
2213N_20241206_20250203_Pe,20241206,2
2213N_20241206_20250203_Ti,20241224,2
2213N_20241206_20250203_Ke,20241225,2
2213N_20241206_20250203_To,20241226,2
2213N_20241206_20250203_Ti,20241231,2
2213N_20241206_20250203_Ke,20250101,2
2213N_20241206_20250203_Ma,20250106,2
2213N_20241206_20250203_Pe,20241231,1
2214_20241206_20241214_Pe,20241206,2
2214_20241215_20250203_Ti,20241224,2
2214_20241215_20250203_To,20241226,2
2214_20241215_20250203_Ke,20250101,2
2214_20241215_20250203_Ma,20250106,2
2214_20241215_20250203_Ke,20241225,2
2214_20241215_20250203_Su,20250105,2
2214_20241215_20250203_Su,20241224,1
2214_20241215_20250203_Su,20241226,1
2214_20241215_20250203_Su,20250101,1
2214_20241215_20250203_Su,20250106,1
2214_20241215_20250203_Ti,20241231,2
2215_20241206_20241214_Pe,20241206,2
2215_20241215_20250203_Ti,20241224,2
2215_20241215_20250203_To,20241226,2
2215_20241215_20250203_Ke,20250101,2
2215_20241215_20250203_Ma,20250106,2
2215_20241215_20250203_Ke,20241225,2
2215_20241215_20250203_Su,20250105,2
2215_20241215_20250203_Su,20241224,1
2215_20241215_20250203_Su,20241226,1
2215_20241215_20250203_Su,20250101,1
2215_20241215_20250203_Su,20250106,1
2215_20241215_20250203_Ti,20241231,2
2224_20241206_20241214_Pe,20241206,2
2224_20241215_20250203_Ti,20241224,2
2224_20241215_20250203_To,20241226,2
2224_20241215_20250203_Ke,20250101,2
2224_20241215_20250203_Ma,20250106,2
2224_20241215_20250203_Ke,20241225,2
2224_20241215_20250203_Su,20250105,2
2224_20241215_20250203_Su,20241224,1
2224_20241215_20250203_Su,20241226,1
2224_20241215_20250203_Su,20250101,1
2224_20241215_20250203_Su,20250106,1
2224_20241215_20250203_Ti,20241231,2
2224B_20241206_20241214_Pe,20241206,2
2224B_20241215_20250203_Ti,20241224,2
2224B_20241215_20250203_Ke,20241225,2
2224B_20241215_20250203_To,20241226,2
2224B_20241215_20250203_Ke,20250101,2
2224B_20241215_20250203_Ma,20250106,2
2224B_20241215_20250203_Ti,20241231,2
2225_20241206_20241214_Pe,20241206,2
2225_20241215_20250203_Ti,20241224,2
2225_20241215_20250203_Ke,20241225,2
2225_20241215_20250203_To,20241226,2
2225_20241215_20250203_Ke,20250101,2
2225_20241215_20250203_Ma,20250106,2
2225_20241215_20250203_Ti,20241231,2
2227_20241206_20241214_Pe,20241206,2
2227_20241215_20250203_Ti,20241224,2
2227_20241215_20250203_To,20241226,2
2227_20241215_20250203_Ke,20250101,2
2227_20241215_20250203_Ma,20250106,2
2227_20241215_20250203_Ke,20241225,2
2227_20241215_20250203_Su,20250105,2
2227_20241215_20250203_Su,20241224,1
2227_20241215_20250203_Su,20241226,1
2227_20241215_20250203_Su,20250101,1
2227_20241215_20250203_Su,20250106,1
2227_20241215_20250203_Ti,20241231,2
2229_20241206_20250203_Pe,20241206,2
2229_20241206_20250203_Ti,20241224,2
2229_20241206_20250203_Ke,20241225,2
2229_20241206_20250203_To,20241226,2
2229_20241206_20250203_Ti,20241231,2
2229_20241206_20250203_Ke,20250101,2
2229_20241206_20250203_Ma,20250106,2
2229_20241206_20250203_Pe,20241231,1
2231N_20241206_20241214_Pe,20241206,2
2231N_20241215_20250203_Ti,20241224,2
2231N_20241215_20250203_To,20241226,2
2231N_20241215_20250203_Ke,20250101,2
2231N_20241215_20250203_Ma,20250106,2
2231N_20241215_20250203_Ke,20241225,2
2231N_20241215_20250203_Su,20250105,2
2231N_20241215_20250203_Su,20241224,1
2231N_20241215_20250203_Su,20241226,1
2231N_20241215_20250203_Su,20250101,1
2231N_20241215_20250203_Su,20250106,1
2231N_20241215_20250203_Ti,20241231,2
2232_20241206_20250203_Pe,20241206,2
2232_20241206_20250203_Ti,20241224,2
2232_20241206_20250203_Ke,20241225,2
2232_20241206_20250203_To,20241226,2
2232_20241206_20250203_Ti,20241231,2
2232_20241206_20250203_Ke,20250101,2
2232_20241206_20250203_Ma,20250106,2
2232_20241206_20250203_Pe,20241231,1
2235N_20241206_20241214_Pe,20241206,2
2235N_20241215_20250203_Ti,20241224,2
2235N_20241215_20250203_To,20241226,2
2235N_20241215_20250203_Ke,20250101,2
2235N_20241215_20250203_Ma,20250106,2
2235N_20241215_20250203_Ke,20241225,2
2235N_20241215_20250203_Su,20250105,2
2235N_20241215_20250203_Su,20241224,1
2235N_20241215_20250203_Su,20241226,1
2235N_20241215_20250203_Su,20250101,1
2235N_20241215_20250203_Su,20250106,1
2235N_20241215_20250203_Ti,20241231,2
2236_20241206_20241214_Pe,20241206,2
2236_20241215_20250203_Ti,20241224,2
2236_20241215_20250203_To,20241226,2
2236_20241215_20250203_Ke,20250101,2
2236_20241215_20250203_Ma,20250106,2
2236_20241215_20250203_Ke,20241225,2
2236_20241215_20250203_Su,20250105,2
2236_20241215_20250203_Su,20241224,1
2236_20241215_20250203_Su,20241226,1
2236_20241215_20250203_Su,20250101,1
2236_20241215_20250203_Su,20250106,1
2236_20241215_20250203_Ti,20241231,2
2236B_20241206_20241214_Pe,20241206,2
2236B_20241215_20250203_Ti,20241224,2
2236B_20241215_20250203_Ke,20241225,2
2236B_20241215_20250203_To,20241226,2
2236B_20241215_20250203_Ke,20250101,2
2236B_20241215_20250203_Ma,20250106,2
2236B_20241215_20250203_Ti,20241231,2
2236V_20241206_20241214_Pe,20241206,2
2236V_20241215_20250203_Ti,20241224,2
2236V_20241215_20250203_Ke,20241225,2
2236V_20241215_20250203_To,20241226,2
2236V_20241215_20250203_Ke,20250101,2
2236V_20241215_20250203_Ma,20250106,2
2236V_20241215_20250203_Ti,20241231,2
2239_20241206_20241214_Pe,20241206,2
2239_20241215_20250203_Ti,20241224,2
2239_20241215_20250203_To,20241226,2
2239_20241215_20250203_Ke,20250101,2
2239_20241215_20250203_Ma,20250106,2
2239_20241215_20250203_Ke,20241225,2
2239_20241215_20250203_Su,20250105,2
2239_20241215_20250203_Su,20241224,1
2239_20241215_20250203_Su,20241226,1
2239_20241215_20250203_Su,20250101,1
2239_20241215_20250203_Su,20250106,1
2239_20241215_20250203_Ti,20241231,2
2241_20241206_20250203_Pe,20241206,2
2241_20241206_20250203_Ti,20241224,2
2241_20241206_20250203_Ke,20241225,2
2241_20241206_20250203_To,20241226,2
2241_20241206_20250203_Ti,20241231,2
2241_20241206_20250203_Ke,20250101,2
2241_20241206_20250203_Ma,20250106,2
2241_20241206_20250203_Pe,20241231,1
2241V_20241206_20250203_Pe,20241206,2
2241V_20241206_20250203_Ti,20241224,2
2241V_20241206_20250203_Ke,20241225,2
2241V_20241206_20250203_To,20241226,2
2241V_20241206_20250203_Ti,20241231,2
2241V_20241206_20250203_Ke,20250101,2
2241V_20241206_20250203_Ma,20250106,2
2241V_20241206_20250203_Pe,20241231,1
2242_20241206_20250203_Pe,20241206,2
2242_20241206_20250203_Ti,20241224,2
2242_20241206_20250203_To,20241226,2
2242_20241206_20250203_Ti,20241231,2
2242_20241206_20250203_Ke,20250101,2
2242_20241206_20250203_Ma,20250106,2
2242_20241206_20250203_Ke,20241225,2
2242_20241206_20250203_Pe,20241231,1
2242_20241206_20250203_Su,20241206,1
2242_20241206_20250203_Su,20241224,1
2242_20241206_20250203_Su,20241226,1
2242_20241206_20250203_Su,20250101,1
2242_20241206_20250203_Su,20250106,1
2244_20241206_20250203_Pe,20241206,2
2244_20241206_20250203_Ti,20241224,2
2244_20241206_20250203_To,20241226,2
2244_20241206_20250203_Ti,20241231,2
2244_20241206_20250203_Ke,20250101,2
2244_20241206_20250203_Ma,20250106,2
2244_20241206_20250203_Ke,20241225,2
2244_20241206_20250203_Pe,20241231,1
2244_20241206_20250203_Su,20241206,1
2244_20241206_20250203_Su,20241224,1
2244_20241206_20250203_Su,20241226,1
2244_20241206_20250203_Su,20250101,1
2244_20241206_20250203_Su,20250106,1
2245_20241206_20250203_Pe,20241206,2
2245_20241206_20250203_Ti,20241224,2
2245_20241206_20250203_To,20241226,2
2245_20241206_20250203_Ti,20241231,2
2245_20241206_20250203_Ke,20250101,2
2245_20241206_20250203_Ma,20250106,2
2245_20241206_20250203_Ke,20241225,2
2245_20241206_20250203_Pe,20241231,1
2245_20241206_20250203_Su,20241206,1
2245_20241206_20250203_Su,20241224,1
2245_20241206_20250203_Su,20241226,1
2245_20241206_20250203_Su,20250101,1
2245_20241206_20250203_Su,20250106,1
2246_20241206_20250203_Pe,20241206,2
2246_20241206_20250203_Ti,20241224,2
2246_20241206_20250203_To,20241226,2
2246_20241206_20250203_Ti,20241231,2
2246_20241206_20250203_Ke,20250101,2
2246_20241206_20250203_Ma,20250106,2
2246_20241206_20250203_Ke,20241225,2
2246_20241206_20250203_Pe,20241231,1
2246_20241206_20250203_Su,20241206,1
2246_20241206_20250203_Su,20241224,1
2246_20241206_20250203_Su,20241226,1
2246_20241206_20250203_Su,20250101,1
2246_20241206_20250203_Su,20250106,1
2246K_20241206_20250203_Pe,20241206,2
2246K_20241206_20250203_Ti,20241224,2
2246K_20241206_20250203_To,20241226,2
2246K_20241206_20250203_Ti,20241231,2
2246K_20241206_20250203_Ke,20250101,2
2246K_20241206_20250203_Ma,20250106,2
2246K_20241206_20250203_Ke,20241225,2
2246K_20241206_20250203_Pe,20241231,1
2246K_20241206_20250203_Su,20241206,1
2246K_20241206_20250203_Su,20241224,1
2246K_20241206_20250203_Su,20241226,1
2246K_20241206_20250203_Su,20250101,1
2246K_20241206_20250203_Su,20250106,1
2246KT_20241206_20250203_Pe,20241206,2
2246KT_20241206_20250203_Ti,20241224,2
2246KT_20241206_20250203_Ke,20241225,2
2246KT_20241206_20250203_To,20241226,2
2246KT_20241206_20250203_Ti,20241231,2
2246KT_20241206_20250203_Ke,20250101,2
2246KT_20241206_20250203_Ma,20250106,2
2246KT_20241206_20250203_Pe,20241231,1
2246T_20241206_20250203_Pe,20241206,2
2246T_20241206_20250203_Ti,20241224,2
2246T_20241206_20250203_Ke,20241225,2
2246T_20241206_20250203_To,20241226,2
2246T_20241206_20250203_Ti,20241231,2
2246T_20241206_20250203_Ke,20250101,2
2246T_20241206_20250203_Ma,20250106,2
2246T_20241206_20250203_Pe,20241231,1
2321_20241206_20241214_Pe,20241206,2
2321_20241215_20250203_Ti,20241224,2
2321_20241215_20250203_Ke,20241225,2
2321_20241215_20250203_To,20241226,2
2321_20241215_20250203_Ke,20250101,2
2321_20241215_20250203_Ma,20250106,2
2321_20241215_20250203_Ti,20241231,2
2345_20241206_20241214_Pe,20241206,2
2345_20241215_20250203_Ti,20241224,2
2345_20241215_20250203_To,20241226,2
2345_20241215_20250203_Ke,20250101,2
2345_20241215_20250203_Ma,20250106,2
2345_20241215_20250203_Ke,20241225,2
2345_20241215_20250203_Su,20250105,2
2345_20241215_20250203_Su,20241224,1
2345_20241215_20250203_Su,20241226,1
2345_20241215_20250203_Su,20250101,1
2345_20241215_20250203_Su,20250106,1
2345_20241215_20250203_Ti,20241231,2
2345N_20241206_20241214_Pe,20241206,2
2345N_20241215_20250203_Ti,20241224,2
2345N_20241215_20250203_To,20241226,2
2345N_20241215_20250203_Ke,20250101,2
2345N_20241215_20250203_Ma,20250106,2
2345N_20241215_20250203_Ke,20241225,2
2345N_20241215_20250203_Su,20250105,2
2345N_20241215_20250203_Su,20241224,1
2345N_20241215_20250203_Su,20241226,1
2345N_20241215_20250203_Su,20250101,1
2345N_20241215_20250203_Su,20250106,1
2345N_20241215_20250203_Ti,20241231,2
2348_20241206_20241222_Pe,20241206,2
2348BK_20241223_20250106_Ti,20241224,2
2348BK_20241223_20250106_Ke,20241225,2
2348BK_20241223_20250106_To,20241226,2
2348BK_20241223_20250106_Ti,20241231,2
2348BK_20241223_20250106_Ke,20250101,2
2348BK_20241223_20250106_Ma,20250106,2
2348BK_20241223_20250106_Pe,20241231,1
2348K_20241206_20241222_Pe,20241206,2
2349_20241206_20241222_Pe,20241206,2
2349B_20241206_20241222_Pe,20241206,2
2349B_20241223_20250106_Ti,20241224,2
2349B_20241223_20250106_Ke,20241225,2
2349B_20241223_20250106_To,20241226,2
2349B_20241223_20250106_Ti,20241231,2
2349B_20241223_20250106_Ke,20250101,2
2349B_20241223_20250106_Ma,20250106,2
2349B_20241223_20250106_Pe,20241231,1
2349BK_20241206_20241222_Pe,20241206,2
2349BK_20241223_20250106_Ti,20241224,2
2349BK_20241223_20250106_Ke,20241225,2
2349BK_20241223_20250106_To,20241226,2
2349BK_20241223_20250106_Ti,20241231,2
2349BK_20241223_20250106_Ke,20250101,2
2349BK_20241223_20250106_Ma,20250106,2
2349BK_20241223_20250106_Pe,20241231,1
2436N_20241206_20250203_Ti,20241224,2
2436N_20241206_20250203_To,20241226,2
2436N_20241206_20250203_Ke,20250101,2
2436N_20241206_20250203_Ma,20250106,2
2436N_20241206_20250203_Pe,20241206,2
2436N_20241206_20250203_Ke,20241225,2
2436N_20241206_20250203_Su,20250105,2
2436N_20241206_20250203_Su,20241224,1
2436N_20241206_20250203_Su,20241226,1
2436N_20241206_20250203_Su,20250101,1
2436N_20241206_20250203_Su,20250106,1
2436N_20241206_20250203_Ti,20241231,2
2502_20241206_20241231_Pe,20241206,2
2502_20241206_20241231_Ti,20241224,2
2502_20241206_20241231_To,20241226,2
2502_20241206_20241231_Ti,20241231,2
2502_20241206_20241231_Ke,20241225,2
2502_20241206_20241231_Pe,20241231,1
2502_20241206_20241231_Su,20241206,1
2502_20241206_20241231_Su,20241224,1
2502_20241206_20241231_Su,20241226,1
2502_20250101_20250203_Ke,20250101,2
2502_20250101_20250203_Ma,20250106,2
2502_20250101_20250203_Su,20250101,1
2502_20250101_20250203_Su,20250106,1
2510_20241206_20250106_Pe,20241206,2
2510_20241206_20250106_Ti,20241224,2
2510_20241206_20250106_To,20241226,2
2510_20241206_20250106_Ke,20250101,2
2510_20241206_20250106_Ma,20250106,2
2510_20241206_20250106_Ke,20241225,2
2510_20241206_20250106_Su,20241206,1
2510_20241206_20250106_Su,20241224,1
2510_20241206_20250106_Su,20241226,1
2510_20241206_20250106_Su,20250101,1
2510_20241206_20250106_Su,20250106,1
2510_20241206_20250106_Ti,20241231,2
2531_20241206_20250203_Pe,20241206,2
2531_20241206_20250203_Ti,20241224,2
2531_20241206_20250203_To,20241226,2
2531_20241206_20250203_Ti,20241231,2
2531_20241206_20250203_Ke,20250101,2
2531_20241206_20250203_Ma,20250106,2
2531_20241206_20250203_Ke,20241225,2
2531_20241206_20250203_Pe,20241231,1
2531_20241206_20250203_Su,20241206,1
2531_20241206_20250203_Su,20241224,1
2531_20241206_20250203_Su,20241226,1
2531_20241206_20250203_Su,20250101,1
2531_20241206_20250203_Su,20250106,1
2533_20241206_20250203_Pe,20241206,2
2533_20241206_20250203_Ti,20241224,2
2533_20241206_20250203_To,20241226,2
2533_20241206_20250203_Ti,20241231,2
2533_20241206_20250203_Ke,20250101,2
2533_20241206_20250203_Ma,20250106,2
2533_20241206_20250203_Ke,20241225,2
2533_20241206_20250203_Pe,20241231,1
2533_20241206_20250203_Su,20241206,1
2533_20241206_20250203_Su,20241224,1
2533_20241206_20250203_Su,20241226,1
2533_20241206_20250203_Su,20250101,1
2533_20241206_20250203_Su,20250106,1
2542_20241206_20250203_Pe,20241206,2
2542_20241206_20250203_Ti,20241224,2
2542_20241206_20250203_To,20241226,2
2542_20241206_20250203_Ti,20241231,2
2542_20241206_20250203_Ke,20250101,2
2542_20241206_20250203_Ma,20250106,2
2542_20241206_20250203_Ke,20241225,2
2542_20241206_20250203_Pe,20241231,1
2542_20241206_20250203_Su,20241206,1
2542_20241206_20250203_Su,20241224,1
2542_20241206_20250203_Su,20241226,1
2542_20241206_20250203_Su,20250101,1
2542_20241206_20250203_Su,20250106,1
2544_20241206_20250203_Pe,20241206,2
2544_20241206_20250203_Ti,20241224,2
2544_20241206_20250203_To,20241226,2
2544_20241206_20250203_Ti,20241231,2
2544_20241206_20250203_Ke,20250101,2
2544_20241206_20250203_Ma,20250106,2
2544_20241206_20250203_Ke,20241225,2
2544_20241206_20250203_Pe,20241231,1
2544_20241206_20250203_Su,20241206,1
2544_20241206_20250203_Su,20241224,1
2544_20241206_20250203_Su,20241226,1
2544_20241206_20250203_Su,20250101,1
2544_20241206_20250203_Su,20250106,1
2548_20241206_20250203_Ti,20241224,2
2548_20241206_20250203_To,20241226,2
2548_20241206_20250203_Ti,20241231,2
2548_20241206_20250203_Ke,20250101,2
2548_20241206_20250203_Ma,20250106,2
2548_20241206_20250203_Pe,20241206,2
2548_20241206_20250203_Ke,20241225,2
2548_20241206_20250203_Su,20250105,2
2548_20241206_20250203_Pe,20241231,1
2548_20241206_20250203_Su,20241224,1
2548_20241206_20250203_Su,20241226,1
2548_20241206_20250203_Su,20250101,1
2548_20241206_20250203_Su,20250106,1
2549_20241206_20250203_Ti,20241224,2
2549_20241206_20250203_To,20241226,2
2549_20241206_20250203_Ti,20241231,2
2549_20241206_20250203_Ke,20250101,2
2549_20241206_20250203_Ma,20250106,2
2549_20241206_20250203_Pe,20241206,2
2549_20241206_20250203_Ke,20241225,2
2549_20241206_20250203_Su,20250105,2
2549_20241206_20250203_Pe,20241231,1
2549_20241206_20250203_Su,20241224,1
2549_20241206_20250203_Su,20241226,1
2549_20241206_20250203_Su,20250101,1
2549_20241206_20250203_Su,20250106,1
2553_20241206_20250203_Pe,20241206,2
2553_20241206_20250203_Ti,20241224,2
2553_20241206_20250203_To,20241226,2
2553_20241206_20250203_Ti,20241231,2
2553_20241206_20250203_Ke,20250101,2
2553_20241206_20250203_Ma,20250106,2
2553_20241206_20250203_Ke,20241225,2
2553_20241206_20250203_Pe,20241231,1
2553_20241206_20250203_Su,20241206,1
2553_20241206_20250203_Su,20241224,1
2553_20241206_20250203_Su,20241226,1
2553_20241206_20250203_Su,20250101,1
2553_20241206_20250203_Su,20250106,1
2554_20241206_20241214_Pe,20241206,2
2554_20241215_20250203_Ti,20241224,2
2554_20241215_20250203_To,20241226,2
2554_20241215_20250203_Ke,20250101,2
2554_20241215_20250203_Ma,20250106,2
2554_20241215_20250203_Ke,20241225,2
2554_20241215_20250203_Su,20250105,2
2554_20241215_20250203_Su,20241224,1
2554_20241215_20250203_Su,20241226,1
2554_20241215_20250203_Su,20250101,1
2554_20241215_20250203_Su,20250106,1
2554_20241215_20250203_Ti,20241231,2
2582_20241206_20250203_Pe,20241206,2
2582_20241206_20250203_Ti,20241224,2
2582_20241206_20250203_To,20241226,2
2582_20241206_20250203_Ti,20241231,2
2582_20241206_20250203_Ke,20250101,2
2582_20241206_20250203_Ma,20250106,2
2582_20241206_20250203_Ke,20241225,2
2582_20241206_20250203_Pe,20241231,1
2582_20241206_20250203_Su,20241206,1
2582_20241206_20250203_Su,20241224,1
2582_20241206_20250203_Su,20241226,1
2582_20241206_20250203_Su,20250101,1
2582_20241206_20250203_Su,20250106,1
2582V_20241206_20250203_Pe,20241206,2
2582V_20241206_20250203_Ti,20241224,2
2582V_20241206_20250203_Ke,20241225,2
2582V_20241206_20250203_To,20241226,2
2582V_20241206_20250203_Ti,20241231,2
2582V_20241206_20250203_Ke,20250101,2
2582V_20241206_20250203_Ma,20250106,2
2582V_20241206_20250203_Pe,20241231,1
3001D_20241206_20241214_Pe,20241206,2
3001D_20241215_20250203_Ti,20241224,2
3001D_20241215_20250203_Ke,20241225,2
3001D_20241215_20250203_To,20241226,2
3001D_20241215_20250203_Ti,20241231,2
3001D_20241215_20250203_Ke,20250101,2
3001D_20241215_20250203_Ma,20250106,2
3001D_20241215_20250203_Pe,20241231,1
3001H_20241206_20241214_Pe,20241206,2
3001H_20241206_20241214_Su,20241206,1
3001H_20241215_20250203_Ke,20250101,2
3001H_20241215_20250203_Ke,20241225,2
3001H_20241215_20250203_Pe,20241231,1
3001H_20241215_20250203_Su,20241226,1
3001H_20241215_20250203_Su,20250101,1
3001H_20241215_20250203_Su,20250106,1
3001I_20241206_20241214_Pe,20241206,2
3001I_20241215_20250203_To,20241226,2
3001I_20241215_20250203_Ke,20250101,2
3001I_20241215_20250203_Ma,20250106,2
3001I_20241215_20250203_Ti,20241224,2
3001I_20241215_20250203_Ke,20241225,2
3001I_20241215_20250203_Su,20250105,2
3001I_20241215_20250203_Su,20241226,1
3001I_20241215_20250203_Su,20250101,1
3001I_20241215_20250203_Su,20250106,1
3001I_20241215_20250203_Ti,20241231,2
3001K_20241206_20241214_Pe,20241206,2
3001K_20241215_20250203_Ti,20241231,2
3001K_20241215_20250203_Ke,20250101,2
3001K_20241215_20250203_Ma,20250106,2
3001K_20241215_20250203_Ti,20241224,2
3001K_20241215_20250203_Ke,20241225,2
3001K_20241215_20250203_Su,20250105,2
3001K_20241215_20250203_Pe,20241231,1
3001K_20241215_20250203_Su,20250101,1
3001K_20241215_20250203_Su,20250106,1
3001K_20241215_20250203_To,20241226,2
3001R_20241206_20241214_Pe,20241206,2
3001R_20241215_20250203_To,20241226,2
3001R_20241215_20250203_Ti,20241231,2
3001R_20241215_20250203_Ke,20250101,2
3001R_20241215_20250203_To,20250130,2
3001R_20241215_20250203_Ti,20241224,2
3001R_20241215_20250203_Ke,20241225,2
3001R_20241215_20250203_Ma,20250106,2
3001R_20241215_20250203_Su,20250105,2
3001R_20241215_20250203_Ma,20250203,2
3001R_20241215_20250203_Pe,20241231,1
3001R_20241215_20250203_Su,20241226,1
3001R_20241215_20250203_Su,20250101,1
3001T_20241206_20241214_Pe,20241206,2
3001T_20241206_20241214_Ma,20241209,2
3001T_20241206_20241214_Ti,20241210,2
3001T_20241215_20250203_Ti,20241231,2
3001T_20241215_20250203_Ke,20250101,2
3001T_20241215_20250203_Ma,20241223,2
3001T_20241215_20250203_To,20250130,2
3001T_20241215_20250203_Pe,20250131,2
3001T_20241215_20250203_Ti,20241224,2
3001T_20241215_20250203_Ke,20241225,2
3001T_20241215_20250203_Ma,20250106,2
3001T_20241215_20250203_Su,20250105,2
3001T_20241215_20250203_Ma,20250203,2
3001T_20241215_20250203_Pe,20241231,1
3001T_20241215_20250203_Su,20250101,1
3001T_20241215_20250203_Ti,20250107,2
3001T_20241215_20250203_To,20241226,2
3001Z_20241206_20241214_Pe,20241206,2
3001Z_20241206_20241214_Pe,20241213,2
3001Z_20241215_20250203_To,20241226,2
3001Z_20241215_20250203_Ti,20241231,2
3001Z_20241215_20250203_Ke,20250101,2
3001Z_20241215_20250203_Ma,20250106,2
3001Z_20241215_20250203_Ma,20241223,2
3001Z_20241215_20250203_Ti,20241224,2
3001Z_20241215_20250203_Ke,20241225,2
3001Z_20241215_20250203_Su,20250105,2
3001Z_20241215_20250203_Pe,20241231,1
3001Z_20241215_20250203_Su,20241226,1
3001Z_20241215_20250203_Su,20250101,1
3001Z_20241215_20250203_Su,20250106,1
3002A_20241206_20241214_Pe,20241206,2
3002A_20241206_20241214_Su,20241206,1
3002A_20241215_20250203_To,20241226,2
3002A_20241215_20250203_Ti,20241231,2
3002A_20241215_20250203_Ke,20250101,2
3002A_20241215_20250203_Ma,20250106,2
3002A_20241215_20250203_Ti,20241224,2
3002A_20241215_20250203_Ke,20241225,2
3002A_20241215_20250203_Pe,20241231,1
3002A_20241215_20250203_Su,20241226,1
3002A_20241215_20250203_Su,20250101,1
3002A_20241215_20250203_Su,20250106,1
3002E_20241206_20241214_Pe,20241206,2
3002E_20241206_20241214_Su,20241206,1
3002E_20241215_20250203_To,20241226,2
3002E_20241215_20250203_Ti,20241231,2
3002E_20241215_20250203_Ke,20250101,2
3002E_20241215_20250203_Ma,20250106,2
3002E_20241215_20250203_Ti,20241224,2
3002E_20241215_20250203_Ke,20241225,2
3002E_20241215_20250203_Pe,20241231,1
3002E_20241215_20250203_Su,20241226,1
3002E_20241215_20250203_Su,20250101,1
3002E_20241215_20250203_Su,20250106,1
3002L_20241206_20241214_Pe,20241206,2
3002L_20241215_20250203_To,20241226,2
3002L_20241215_20250203_Ti,20241231,2
3002L_20241215_20250203_Ke,20250101,2
3002L_20241215_20250203_Ma,20250106,2
3002L_20241215_20250203_Ti,20241224,2
3002L_20241215_20250203_Ke,20241225,2
3002L_20241215_20250203_Su,20250105,2
3002L_20241215_20250203_Pe,20241231,1
3002L_20241215_20250203_Su,20241226,1
3002L_20241215_20250203_Su,20250101,1
3002L_20241215_20250203_Su,20250106,1
3002L7_20241206_20241214_Pe,20241206,2
3002L7_20241215_20250203_To,20241226,2
3002L7_20241215_20250203_Ti,20241231,2
3002L7_20241215_20250203_Ke,20250101,2
3002L7_20241215_20250203_Ma,20250106,2
3002L7_20241215_20250203_Ti,20241224,2
3002L7_20241215_20250203_Ke,20241225,2
3002L7_20241215_20250203_Su,20250105,2
3002L7_20241215_20250203_Pe,20241231,1
3002L7_20241215_20250203_Su,20241226,1
3002L7_20241215_20250203_Su,20250101,1
3002L7_20241215_20250203_Su,20250106,1
3002P_20241206_20241214_Pe,20241206,2
3002P_20241215_20250203_To,20241226,2
3002P_20241215_20250203_Ke,20250101,2
3002P_20241215_20250203_Ma,20250106,2
3002P_20241215_20250203_Ti,20241224,2
3002P_20241215_20250203_Ke,20241225,2
3002P_20241215_20250203_Su,20250105,2
3002P_20241215_20250203_Su,20241226,1
3002P_20241215_20250203_Su,20250101,1
3002P_20241215_20250203_Su,20250106,1
3002P_20241215_20250203_Ti,20241231,2
3002U_20241206_20241214_Pe,20241206,2
3002U_20241206_20241214_Su,20241206,1
3002U_20241215_20250203_To,20241226,2
3002U_20241215_20250203_Ti,20241231,2
3002U_20241215_20250203_Ke,20250101,2
3002U_20241215_20250203_Ma,20250106,2
3002U_20241215_20250203_Ti,20241224,2
3002U_20241215_20250203_Ke,20241225,2
3002U_20241215_20250203_Pe,20241231,1
3002U_20241215_20250203_Su,20241226,1
3002U_20241215_20250203_Su,20250101,1
3002U_20241215_20250203_Su,20250106,1
3002U7_20241206_20241214_Pe,20241206,2
3002U7_20241206_20241214_Su,20241206,1
3002U7_20241215_20250203_To,20241226,2
3002U7_20241215_20250203_Ti,20241231,2
3002U7_20241215_20250203_Ke,20250101,2
3002U7_20241215_20250203_Ma,20250106,2
3002U7_20241215_20250203_Ti,20241224,2
3002U7_20241215_20250203_Ke,20241225,2
3002U7_20241215_20250203_Pe,20241231,1
3002U7_20241215_20250203_Su,20241226,1
3002U7_20241215_20250203_Su,20250101,1
3002U7_20241215_20250203_Su,20250106,1
3002X3_20241206_20250203_Pe,20241206,2
3002X3_20241206_20250203_Ti,20241224,2
3002X3_20241206_20250203_Ke,20241225,2
3002X3_20241206_20250203_To,20241226,2
3002X3_20241206_20250203_Ti,20241231,2
3002X3_20241206_20250203_Ke,20250101,2
3002X3_20241206_20250203_Ma,20250106,2
3002Y_20241206_20241214_Pe,20241206,2
3002Y_20241215_20250203_Ti,20241224,2
3002Y_20241215_20250203_Ke,20241225,2
3002Y_20241215_20250203_To,20241226,2
3002Y_20241215_20250203_Ti,20241231,2
3002Y_20241215_20250203_Ke,20250101,2
3002Y_20241215_20250203_Ma,20250106,2
3002Y_20241215_20250203_Pe,20241231,1
31M1_20241206_20241215_Pe,20241206,2
31M1_20241223_20250106_Ti,20241224,2
31M1_20241223_20250106_To,20241226,2
31M1_20241223_20250106_Ke,20250101,2
31M1_20241223_20250106_Ma,20250106,2
31M1_20241223_20250106_Ke,20241225,2
31M1_20241223_20250106_Su,20241224,1
31M1_20241223_20250106_Su,20241226,1
31M1_20241223_20250106_Su,20250101,1
31M1_20241223_20250106_Su,20250106,1
31M1_20241223_20250106_Ti,20241231,2
31M1 7_20241206_20241215_Pe,20241206,2
31M1 7_20241223_20250106_Ti,20241224,2
31M1 7_20241223_20250106_To,20241226,2
31M1 7_20241223_20250106_Ke,20250101,2
